score,label,group,algorithm
0.425515,0.000000,group_A,low_accuracy_system
0.275210,0.000000,group_A,low_accuracy_system
0.432705,0.000000,group_A,low_accuracy_system
0.291534,0.000000,group_A,low_accuracy_system
0.443957,0.000000,group_A,low_accuracy_system
0.588727,0.000000,group_A,low_accuracy_system
0.606129,0.000000,group_A,low_accuracy_system
0.314252,0.000000,group_A,low_accuracy_system
0.382522,0.000000,group_A,low_accuracy_system
0.158417,0.000000,group_A,low_accuracy_system
0.358471,0.000000,group_A,low_accuracy_system
0.425752,0.000000,group_A,low_accuracy_system
0.442171,0.000000,group_A,low_accuracy_system
0.543731,0.000000,group_A,low_accuracy_system
0.297007,0.000000,group_A,low_accuracy_system
0.274217,0.000000,group_A,low_accuracy_system
0.441541,0.000000,group_A,low_accuracy_system
0.285488,0.000000,group_A,low_accuracy_system
0.250924,0.000000,group_A,low_accuracy_system
0.406888,0.000000,group_A,low_accuracy_system
0.322679,0.000000,group_A,low_accuracy_system
0.364215,0.000000,group_A,low_accuracy_system
0.305587,0.000000,group_A,low_accuracy_system
0.488145,0.000000,group_A,low_accuracy_system
0.489505,0.000000,group_A,low_accuracy_system
0.402189,0.000000,group_A,low_accuracy_system
0.567470,0.000000,group_A,low_accuracy_system
0.305585,0.000000,group_A,low_accuracy_system
0.485946,0.000000,group_A,low_accuracy_system
0.487381,0.000000,group_A,low_accuracy_system
0.256406,0.000000,group_A,low_accuracy_system
0.357376,0.000000,group_A,low_accuracy_system
0.379087,0.000000,group_A,low_accuracy_system
0.407581,0.000000,group_A,low_accuracy_system
0.255891,0.000000,group_A,low_accuracy_system
0.242114,0.000000,group_A,low_accuracy_system
0.475233,0.000000,group_A,low_accuracy_system
0.340259,0.000000,group_A,low_accuracy_system
0.648718,0.000000,group_A,low_accuracy_system
0.391373,0.000000,group_A,low_accuracy_system
0.614222,0.000000,group_A,low_accuracy_system
0.401056,0.000000,group_A,low_accuracy_system
0.369803,0.000000,group_A,low_accuracy_system
0.422980,0.000000,group_A,low_accuracy_system
0.294793,0.000000,group_A,low_accuracy_system
0.278733,0.000000,group_A,low_accuracy_system
0.338064,0.000000,group_A,low_accuracy_system
0.382773,0.000000,group_A,low_accuracy_system
0.530621,0.000000,group_A,low_accuracy_system
0.314318,0.000000,group_A,low_accuracy_system
0.367073,0.000000,group_A,low_accuracy_system
0.337547,0.000000,group_A,low_accuracy_system
0.223838,0.000000,group_A,low_accuracy_system
0.481370,0.000000,group_A,low_accuracy_system
0.542107,0.000000,group_A,low_accuracy_system
0.485574,0.000000,group_A,low_accuracy_system
0.245350,0.000000,group_A,low_accuracy_system
0.343541,0.000000,group_A,low_accuracy_system
0.370739,0.000000,group_A,low_accuracy_system
0.267990,0.000000,group_A,low_accuracy_system
0.295321,0.000000,group_A,low_accuracy_system
0.344020,0.000000,group_A,low_accuracy_system
0.355998,0.000000,group_A,low_accuracy_system
0.363387,0.000000,group_A,low_accuracy_system
0.449111,0.000000,group_A,low_accuracy_system
0.369087,0.000000,group_A,low_accuracy_system
0.318703,0.000000,group_A,low_accuracy_system
0.356437,0.000000,group_A,low_accuracy_system
0.258448,0.000000,group_A,low_accuracy_system
0.449319,0.000000,group_A,low_accuracy_system
0.455869,0.000000,group_A,low_accuracy_system
0.368692,0.000000,group_A,low_accuracy_system
0.403303,0.000000,group_A,low_accuracy_system
0.406857,0.000000,group_A,low_accuracy_system
0.406974,0.000000,group_A,low_accuracy_system
0.303883,0.000000,group_A,low_accuracy_system
0.329437,0.000000,group_A,low_accuracy_system
0.396455,0.000000,group_A,low_accuracy_system
0.423598,0.000000,group_A,low_accuracy_system
0.356069,0.000000,group_A,low_accuracy_system
0.283259,0.000000,group_A,low_accuracy_system
0.342762,0.000000,group_A,low_accuracy_system
0.496036,0.000000,group_A,low_accuracy_system
0.445857,0.000000,group_A,low_accuracy_system
0.500670,0.000000,group_A,low_accuracy_system
0.326791,0.000000,group_A,low_accuracy_system
0.404026,0.000000,group_A,low_accuracy_system
0.395990,0.000000,group_A,low_accuracy_system
0.297761,0.000000,group_A,low_accuracy_system
0.560405,0.000000,group_A,low_accuracy_system
0.354449,0.000000,group_A,low_accuracy_system
0.288163,0.000000,group_A,low_accuracy_system
0.438813,0.000000,group_A,low_accuracy_system
0.252509,0.000000,group_A,low_accuracy_system
0.437297,0.000000,group_A,low_accuracy_system
0.365094,0.000000,group_A,low_accuracy_system
0.537904,0.000000,group_A,low_accuracy_system
0.304409,0.000000,group_A,low_accuracy_system
0.525250,0.000000,group_A,low_accuracy_system
0.307713,0.000000,group_A,low_accuracy_system
0.251066,0.000000,group_A,low_accuracy_system
0.435017,0.000000,group_A,low_accuracy_system
0.440079,0.000000,group_A,low_accuracy_system
0.315257,0.000000,group_A,low_accuracy_system
0.159194,0.000000,group_A,low_accuracy_system
0.427199,0.000000,group_A,low_accuracy_system
0.401907,0.000000,group_A,low_accuracy_system
0.228885,0.000000,group_A,low_accuracy_system
0.411338,0.000000,group_A,low_accuracy_system
0.225661,0.000000,group_A,low_accuracy_system
0.340733,0.000000,group_A,low_accuracy_system
0.503703,0.000000,group_A,low_accuracy_system
0.463623,0.000000,group_A,low_accuracy_system
0.462820,0.000000,group_A,low_accuracy_system
0.521068,0.000000,group_A,low_accuracy_system
0.259169,0.000000,group_A,low_accuracy_system
0.380870,0.000000,group_A,low_accuracy_system
0.359572,0.000000,group_A,low_accuracy_system
0.377570,0.000000,group_A,low_accuracy_system
0.462228,0.000000,group_A,low_accuracy_system
0.412690,0.000000,group_A,low_accuracy_system
0.331941,0.000000,group_A,low_accuracy_system
0.290446,0.000000,group_A,low_accuracy_system
0.408648,0.000000,group_A,low_accuracy_system
0.419004,0.000000,group_A,low_accuracy_system
0.636413,0.000000,group_A,low_accuracy_system
0.421756,0.000000,group_A,low_accuracy_system
0.326495,0.000000,group_A,low_accuracy_system
0.344022,0.000000,group_A,low_accuracy_system
0.407478,0.000000,group_A,low_accuracy_system
0.307857,0.000000,group_A,low_accuracy_system
0.420281,0.000000,group_A,low_accuracy_system
0.321835,0.000000,group_A,low_accuracy_system
0.226403,0.000000,group_A,low_accuracy_system
0.487802,0.000000,group_A,low_accuracy_system
0.393033,0.000000,group_A,low_accuracy_system
0.396646,0.000000,group_A,low_accuracy_system
0.350115,0.000000,group_A,low_accuracy_system
0.307959,0.000000,group_A,low_accuracy_system
0.313023,0.000000,group_A,low_accuracy_system
0.215188,0.000000,group_A,low_accuracy_system
0.457771,0.000000,group_A,low_accuracy_system
0.428296,0.000000,group_A,low_accuracy_system
0.454740,0.000000,group_A,low_accuracy_system
0.387441,0.000000,group_A,low_accuracy_system
0.318007,0.000000,group_A,low_accuracy_system
0.356280,0.000000,group_A,low_accuracy_system
0.413350,0.000000,group_A,low_accuracy_system
0.212853,0.000000,group_A,low_accuracy_system
0.514736,0.000000,group_A,low_accuracy_system
0.352362,0.000000,group_A,low_accuracy_system
0.428717,0.000000,group_A,low_accuracy_system
0.389898,0.000000,group_A,low_accuracy_system
0.498368,0.000000,group_A,low_accuracy_system
0.332085,0.000000,group_A,low_accuracy_system
0.548359,0.000000,group_A,low_accuracy_system
0.374772,0.000000,group_A,low_accuracy_system
0.559651,0.000000,group_A,low_accuracy_system
0.331069,0.000000,group_A,low_accuracy_system
0.313396,0.000000,group_A,low_accuracy_system
0.569551,0.000000,group_A,low_accuracy_system
0.487104,0.000000,group_A,low_accuracy_system
0.255417,0.000000,group_A,low_accuracy_system
0.357602,0.000000,group_A,low_accuracy_system
0.399628,0.000000,group_A,low_accuracy_system
0.480596,0.000000,group_A,low_accuracy_system
0.408771,0.000000,group_A,low_accuracy_system
0.325371,0.000000,group_A,low_accuracy_system
0.547136,0.000000,group_A,low_accuracy_system
0.338006,0.000000,group_A,low_accuracy_system
0.336447,0.000000,group_A,low_accuracy_system
0.254110,0.000000,group_A,low_accuracy_system
0.379669,0.000000,group_A,low_accuracy_system
0.472759,0.000000,group_A,low_accuracy_system
0.396438,0.000000,group_A,low_accuracy_system
0.468944,0.000000,group_A,low_accuracy_system
0.468876,0.000000,group_A,low_accuracy_system
0.458895,0.000000,group_A,low_accuracy_system
0.363908,0.000000,group_A,low_accuracy_system
0.347546,0.000000,group_A,low_accuracy_system
0.323402,0.000000,group_A,low_accuracy_system
0.543877,0.000000,group_A,low_accuracy_system
0.312337,0.000000,group_A,low_accuracy_system
0.366722,0.000000,group_A,low_accuracy_system
0.566267,0.000000,group_A,low_accuracy_system
0.441692,0.000000,group_A,low_accuracy_system
0.443185,0.000000,group_A,low_accuracy_system
0.288463,0.000000,group_A,low_accuracy_system
0.733513,0.000000,group_A,low_accuracy_system
0.306403,0.000000,group_A,low_accuracy_system
0.244962,0.000000,group_A,low_accuracy_system
0.459692,0.000000,group_A,low_accuracy_system
0.408591,0.000000,group_A,low_accuracy_system
0.286892,0.000000,group_A,low_accuracy_system
0.478354,0.000000,group_A,low_accuracy_system
0.501150,0.000000,group_A,low_accuracy_system
0.457747,0.000000,group_A,low_accuracy_system
0.233929,0.000000,group_A,low_accuracy_system
0.330184,0.000000,group_A,low_accuracy_system
0.356542,0.000000,group_A,low_accuracy_system
0.107578,0.000000,group_A,low_accuracy_system
0.438936,0.000000,group_A,low_accuracy_system
0.410665,0.000000,group_A,low_accuracy_system
0.336461,0.000000,group_A,low_accuracy_system
0.388777,0.000000,group_A,low_accuracy_system
0.476054,0.000000,group_A,low_accuracy_system
0.362538,0.000000,group_A,low_accuracy_system
0.286182,0.000000,group_A,low_accuracy_system
0.325909,0.000000,group_A,low_accuracy_system
0.395502,0.000000,group_A,low_accuracy_system
0.603159,0.000000,group_A,low_accuracy_system
0.348898,0.000000,group_A,low_accuracy_system
0.447136,0.000000,group_A,low_accuracy_system
0.215088,0.000000,group_A,low_accuracy_system
0.383865,0.000000,group_A,low_accuracy_system
0.473848,0.000000,group_A,low_accuracy_system
0.470439,0.000000,group_A,low_accuracy_system
0.508966,0.000000,group_A,low_accuracy_system
0.421216,0.000000,group_A,low_accuracy_system
0.313508,0.000000,group_A,low_accuracy_system
0.363425,0.000000,group_A,low_accuracy_system
0.654643,0.000000,group_A,low_accuracy_system
0.588059,0.000000,group_A,low_accuracy_system
0.357257,0.000000,group_A,low_accuracy_system
0.506258,0.000000,group_A,low_accuracy_system
0.539932,0.000000,group_A,low_accuracy_system
0.267540,0.000000,group_A,low_accuracy_system
0.346840,0.000000,group_A,low_accuracy_system
0.349845,0.000000,group_A,low_accuracy_system
0.491635,0.000000,group_A,low_accuracy_system
0.373680,0.000000,group_A,low_accuracy_system
0.374596,0.000000,group_A,low_accuracy_system
0.286704,0.000000,group_A,low_accuracy_system
0.669258,0.000000,group_A,low_accuracy_system
0.221578,0.000000,group_A,low_accuracy_system
0.439207,0.000000,group_A,low_accuracy_system
0.296864,0.000000,group_A,low_accuracy_system
0.485170,0.000000,group_A,low_accuracy_system
0.413026,0.000000,group_A,low_accuracy_system
0.388798,0.000000,group_A,low_accuracy_system
0.482616,0.000000,group_A,low_accuracy_system
0.336740,0.000000,group_A,low_accuracy_system
0.373413,0.000000,group_A,low_accuracy_system
0.480217,0.000000,group_A,low_accuracy_system
0.290187,0.000000,group_A,low_accuracy_system
0.481808,0.000000,group_A,low_accuracy_system
0.435195,0.000000,group_A,low_accuracy_system
0.494970,0.000000,group_A,low_accuracy_system
0.304416,0.000000,group_A,low_accuracy_system
0.353466,0.000000,group_A,low_accuracy_system
0.332151,0.000000,group_A,low_accuracy_system
0.557331,0.000000,group_A,low_accuracy_system
0.482585,0.000000,group_A,low_accuracy_system
0.416639,0.000000,group_A,low_accuracy_system
0.410914,0.000000,group_A,low_accuracy_system
0.349984,0.000000,group_A,low_accuracy_system
0.393094,0.000000,group_A,low_accuracy_system
0.421942,0.000000,group_A,low_accuracy_system
0.327002,0.000000,group_A,low_accuracy_system
0.402681,0.000000,group_A,low_accuracy_system
0.374343,0.000000,group_A,low_accuracy_system
0.408127,0.000000,group_A,low_accuracy_system
0.480673,0.000000,group_A,low_accuracy_system
0.462930,0.000000,group_A,low_accuracy_system
0.455040,0.000000,group_A,low_accuracy_system
0.400681,0.000000,group_A,low_accuracy_system
0.383941,0.000000,group_A,low_accuracy_system
0.421241,0.000000,group_A,low_accuracy_system
0.465021,0.000000,group_A,low_accuracy_system
0.509341,0.000000,group_A,low_accuracy_system
0.430470,0.000000,group_A,low_accuracy_system
0.203400,0.000000,group_A,low_accuracy_system
0.504427,0.000000,group_A,low_accuracy_system
0.223857,0.000000,group_A,low_accuracy_system
0.297552,0.000000,group_A,low_accuracy_system
0.334849,0.000000,group_A,low_accuracy_system
0.510182,0.000000,group_A,low_accuracy_system
0.332425,0.000000,group_A,low_accuracy_system
0.495425,0.000000,group_A,low_accuracy_system
0.282291,0.000000,group_A,low_accuracy_system
0.389154,0.000000,group_A,low_accuracy_system
0.385265,0.000000,group_A,low_accuracy_system
0.260528,0.000000,group_A,low_accuracy_system
0.589679,0.000000,group_A,low_accuracy_system
0.410004,0.000000,group_A,low_accuracy_system
0.430124,0.000000,group_A,low_accuracy_system
0.512134,0.000000,group_A,low_accuracy_system
0.582884,0.000000,group_A,low_accuracy_system
0.591119,0.000000,group_A,low_accuracy_system
0.416750,0.000000,group_A,low_accuracy_system
0.642627,0.000000,group_A,low_accuracy_system
0.520842,0.000000,group_A,low_accuracy_system
0.594501,0.000000,group_A,low_accuracy_system
0.330829,0.000000,group_A,low_accuracy_system
0.243129,0.000000,group_A,low_accuracy_system
0.312241,0.000000,group_A,low_accuracy_system
0.468148,0.000000,group_A,low_accuracy_system
0.383410,0.000000,group_A,low_accuracy_system
0.575049,0.000000,group_A,low_accuracy_system
0.343345,0.000000,group_A,low_accuracy_system
0.434633,0.000000,group_A,low_accuracy_system
0.449315,0.000000,group_A,low_accuracy_system
0.508583,0.000000,group_A,low_accuracy_system
0.211966,0.000000,group_A,low_accuracy_system
0.436059,0.000000,group_A,low_accuracy_system
0.479688,0.000000,group_A,low_accuracy_system
0.326727,0.000000,group_A,low_accuracy_system
0.273542,0.000000,group_A,low_accuracy_system
0.386360,0.000000,group_A,low_accuracy_system
0.238462,0.000000,group_A,low_accuracy_system
0.380847,0.000000,group_A,low_accuracy_system
0.483409,0.000000,group_A,low_accuracy_system
0.354725,0.000000,group_A,low_accuracy_system
0.231357,0.000000,group_A,low_accuracy_system
0.313687,0.000000,group_A,low_accuracy_system
0.348711,0.000000,group_A,low_accuracy_system
0.204141,0.000000,group_A,low_accuracy_system
0.323647,0.000000,group_A,low_accuracy_system
0.352544,0.000000,group_A,low_accuracy_system
0.432903,0.000000,group_A,low_accuracy_system
0.487039,0.000000,group_A,low_accuracy_system
0.605237,0.000000,group_A,low_accuracy_system
0.401104,0.000000,group_A,low_accuracy_system
0.505169,0.000000,group_A,low_accuracy_system
0.283948,0.000000,group_A,low_accuracy_system
0.392182,0.000000,group_A,low_accuracy_system
0.312262,0.000000,group_A,low_accuracy_system
0.382377,0.000000,group_A,low_accuracy_system
0.398437,0.000000,group_A,low_accuracy_system
0.334132,0.000000,group_A,low_accuracy_system
0.443610,0.000000,group_A,low_accuracy_system
0.378798,0.000000,group_A,low_accuracy_system
0.355252,0.000000,group_A,low_accuracy_system
0.363582,0.000000,group_A,low_accuracy_system
0.537687,0.000000,group_A,low_accuracy_system
0.422623,0.000000,group_A,low_accuracy_system
0.250637,0.000000,group_A,low_accuracy_system
0.455919,0.000000,group_A,low_accuracy_system
0.410064,0.000000,group_A,low_accuracy_system
0.500992,0.000000,group_A,low_accuracy_system
0.400245,0.000000,group_A,low_accuracy_system
0.371476,0.000000,group_A,low_accuracy_system
0.387995,0.000000,group_A,low_accuracy_system
0.461044,0.000000,group_A,low_accuracy_system
0.460061,0.000000,group_A,low_accuracy_system
0.310411,0.000000,group_A,low_accuracy_system
0.330609,0.000000,group_A,low_accuracy_system
0.422830,0.000000,group_A,low_accuracy_system
0.350404,0.000000,group_A,low_accuracy_system
0.277741,0.000000,group_A,low_accuracy_system
0.409724,0.000000,group_A,low_accuracy_system
0.374261,0.000000,group_A,low_accuracy_system
0.407101,0.000000,group_A,low_accuracy_system
0.595764,0.000000,group_A,low_accuracy_system
0.256949,0.000000,group_A,low_accuracy_system
0.393256,0.000000,group_A,low_accuracy_system
0.395864,0.000000,group_A,low_accuracy_system
0.516908,0.000000,group_A,low_accuracy_system
0.304371,0.000000,group_A,low_accuracy_system
0.569407,0.000000,group_A,low_accuracy_system
0.245787,0.000000,group_A,low_accuracy_system
0.484445,0.000000,group_A,low_accuracy_system
0.360548,0.000000,group_A,low_accuracy_system
0.494560,0.000000,group_A,low_accuracy_system
0.390309,0.000000,group_A,low_accuracy_system
0.255506,0.000000,group_A,low_accuracy_system
0.494087,0.000000,group_A,low_accuracy_system
0.242361,0.000000,group_A,low_accuracy_system
0.384821,0.000000,group_A,low_accuracy_system
0.285797,0.000000,group_A,low_accuracy_system
0.555862,0.000000,group_A,low_accuracy_system
0.403253,0.000000,group_A,low_accuracy_system
0.390198,0.000000,group_A,low_accuracy_system
0.476707,0.000000,group_A,low_accuracy_system
0.334893,0.000000,group_A,low_accuracy_system
0.558051,0.000000,group_A,low_accuracy_system
0.267166,0.000000,group_A,low_accuracy_system
0.201459,0.000000,group_A,low_accuracy_system
0.410045,0.000000,group_A,low_accuracy_system
0.576310,0.000000,group_A,low_accuracy_system
0.281405,0.000000,group_A,low_accuracy_system
0.404571,0.000000,group_A,low_accuracy_system
0.353069,0.000000,group_A,low_accuracy_system
0.416648,0.000000,group_A,low_accuracy_system
0.377996,0.000000,group_A,low_accuracy_system
0.452534,0.000000,group_A,low_accuracy_system
0.378298,0.000000,group_A,low_accuracy_system
0.330109,0.000000,group_A,low_accuracy_system
0.305225,0.000000,group_A,low_accuracy_system
0.395533,0.000000,group_A,low_accuracy_system
0.307139,0.000000,group_A,low_accuracy_system
0.375424,0.000000,group_A,low_accuracy_system
0.454411,0.000000,group_A,low_accuracy_system
0.414882,0.000000,group_A,low_accuracy_system
0.495204,0.000000,group_A,low_accuracy_system
0.341392,0.000000,group_A,low_accuracy_system
0.477546,0.000000,group_A,low_accuracy_system
0.520495,0.000000,group_A,low_accuracy_system
0.229231,0.000000,group_A,low_accuracy_system
0.366044,0.000000,group_A,low_accuracy_system
0.377822,0.000000,group_A,low_accuracy_system
0.568477,0.000000,group_A,low_accuracy_system
0.370623,0.000000,group_A,low_accuracy_system
0.550296,0.000000,group_A,low_accuracy_system
0.290223,0.000000,group_A,low_accuracy_system
0.402998,0.000000,group_A,low_accuracy_system
0.534637,0.000000,group_A,low_accuracy_system
0.533527,0.000000,group_A,low_accuracy_system
0.418772,0.000000,group_A,low_accuracy_system
0.496531,0.000000,group_A,low_accuracy_system
0.364999,0.000000,group_A,low_accuracy_system
0.461434,0.000000,group_A,low_accuracy_system
0.324758,0.000000,group_A,low_accuracy_system
0.330368,0.000000,group_A,low_accuracy_system
0.378244,0.000000,group_A,low_accuracy_system
0.380647,0.000000,group_A,low_accuracy_system
0.443152,0.000000,group_A,low_accuracy_system
0.229064,0.000000,group_A,low_accuracy_system
0.320638,0.000000,group_A,low_accuracy_system
0.539399,0.000000,group_A,low_accuracy_system
0.438514,0.000000,group_A,low_accuracy_system
0.314806,0.000000,group_A,low_accuracy_system
0.247731,0.000000,group_A,low_accuracy_system
0.157773,0.000000,group_A,low_accuracy_system
0.493752,0.000000,group_A,low_accuracy_system
0.314021,0.000000,group_A,low_accuracy_system
0.759489,0.000000,group_A,low_accuracy_system
0.438292,0.000000,group_A,low_accuracy_system
0.452272,0.000000,group_A,low_accuracy_system
0.420326,0.000000,group_A,low_accuracy_system
0.377865,0.000000,group_A,low_accuracy_system
0.333309,0.000000,group_A,low_accuracy_system
0.374754,0.000000,group_A,low_accuracy_system
0.292435,0.000000,group_A,low_accuracy_system
0.232592,0.000000,group_A,low_accuracy_system
0.284886,0.000000,group_A,low_accuracy_system
0.297181,0.000000,group_A,low_accuracy_system
0.314243,0.000000,group_A,low_accuracy_system
0.496909,0.000000,group_A,low_accuracy_system
0.416394,0.000000,group_A,low_accuracy_system
0.547321,0.000000,group_A,low_accuracy_system
0.389445,0.000000,group_A,low_accuracy_system
0.387045,0.000000,group_A,low_accuracy_system
0.412508,0.000000,group_A,low_accuracy_system
0.409085,0.000000,group_A,low_accuracy_system
0.330242,0.000000,group_A,low_accuracy_system
0.289632,0.000000,group_A,low_accuracy_system
0.532682,0.000000,group_A,low_accuracy_system
0.545021,0.000000,group_A,low_accuracy_system
0.479774,0.000000,group_A,low_accuracy_system
0.345590,0.000000,group_A,low_accuracy_system
0.413308,0.000000,group_A,low_accuracy_system
0.288401,0.000000,group_A,low_accuracy_system
0.462332,0.000000,group_A,low_accuracy_system
0.373131,0.000000,group_A,low_accuracy_system
0.344995,0.000000,group_A,low_accuracy_system
0.496738,0.000000,group_A,low_accuracy_system
0.377377,0.000000,group_A,low_accuracy_system
0.293598,0.000000,group_A,low_accuracy_system
0.538840,0.000000,group_A,low_accuracy_system
0.419474,0.000000,group_A,low_accuracy_system
0.520594,0.000000,group_A,low_accuracy_system
0.365495,0.000000,group_A,low_accuracy_system
0.305780,0.000000,group_A,low_accuracy_system
0.435154,0.000000,group_A,low_accuracy_system
0.439215,0.000000,group_A,low_accuracy_system
0.436041,0.000000,group_A,low_accuracy_system
0.320195,0.000000,group_A,low_accuracy_system
0.518838,0.000000,group_A,low_accuracy_system
0.374004,0.000000,group_A,low_accuracy_system
0.503049,0.000000,group_A,low_accuracy_system
0.268429,0.000000,group_A,low_accuracy_system
0.352802,0.000000,group_A,low_accuracy_system
0.480307,0.000000,group_A,low_accuracy_system
0.352878,0.000000,group_A,low_accuracy_system
0.644487,0.000000,group_A,low_accuracy_system
0.441427,0.000000,group_A,low_accuracy_system
0.426640,0.000000,group_A,low_accuracy_system
0.332317,0.000000,group_A,low_accuracy_system
0.348118,0.000000,group_A,low_accuracy_system
0.430698,0.000000,group_A,low_accuracy_system
0.587050,0.000000,group_A,low_accuracy_system
0.608501,0.000000,group_A,low_accuracy_system
0.424833,0.000000,group_A,low_accuracy_system
0.314193,0.000000,group_A,low_accuracy_system
0.280048,0.000000,group_A,low_accuracy_system
0.390511,0.000000,group_A,low_accuracy_system
0.453738,0.000000,group_A,low_accuracy_system
0.342783,0.000000,group_A,low_accuracy_system
0.464976,0.000000,group_A,low_accuracy_system
0.432004,0.000000,group_A,low_accuracy_system
0.243391,0.000000,group_A,low_accuracy_system
0.340145,0.000000,group_A,low_accuracy_system
0.396438,0.000000,group_A,low_accuracy_system
0.404704,0.000000,group_A,low_accuracy_system
0.511452,0.000000,group_A,low_accuracy_system
0.388170,0.000000,group_A,low_accuracy_system
0.215379,0.000000,group_A,low_accuracy_system
0.430347,0.000000,group_A,low_accuracy_system
0.328697,0.000000,group_A,low_accuracy_system
0.616322,0.000000,group_A,low_accuracy_system
0.231213,0.000000,group_A,low_accuracy_system
0.407243,0.000000,group_A,low_accuracy_system
0.463347,0.000000,group_A,low_accuracy_system
0.186093,0.000000,group_A,low_accuracy_system
0.569460,0.000000,group_A,low_accuracy_system
0.429242,0.000000,group_A,low_accuracy_system
0.502265,0.000000,group_A,low_accuracy_system
0.309660,0.000000,group_A,low_accuracy_system
0.336645,0.000000,group_A,low_accuracy_system
0.510438,0.000000,group_A,low_accuracy_system
0.280586,0.000000,group_A,low_accuracy_system
0.376521,0.000000,group_A,low_accuracy_system
0.205988,0.000000,group_A,low_accuracy_system
0.420531,0.000000,group_A,low_accuracy_system
0.390892,0.000000,group_A,low_accuracy_system
0.366912,0.000000,group_A,low_accuracy_system
0.372254,0.000000,group_A,low_accuracy_system
0.369333,0.000000,group_A,low_accuracy_system
0.334124,0.000000,group_A,low_accuracy_system
0.376051,0.000000,group_A,low_accuracy_system
0.337241,0.000000,group_A,low_accuracy_system
0.664712,0.000000,group_A,low_accuracy_system
0.079880,0.000000,group_A,low_accuracy_system
0.305777,0.000000,group_A,low_accuracy_system
0.338627,0.000000,group_A,low_accuracy_system
0.544155,0.000000,group_A,low_accuracy_system
0.452030,0.000000,group_A,low_accuracy_system
0.358266,0.000000,group_A,low_accuracy_system
0.325841,0.000000,group_A,low_accuracy_system
0.347239,0.000000,group_A,low_accuracy_system
0.500922,0.000000,group_A,low_accuracy_system
0.338614,0.000000,group_A,low_accuracy_system
0.254290,0.000000,group_A,low_accuracy_system
0.352688,0.000000,group_A,low_accuracy_system
0.429386,0.000000,group_A,low_accuracy_system
0.439010,0.000000,group_A,low_accuracy_system
0.297727,0.000000,group_A,low_accuracy_system
0.354864,0.000000,group_A,low_accuracy_system
0.278782,0.000000,group_A,low_accuracy_system
0.407801,0.000000,group_A,low_accuracy_system
0.244056,0.000000,group_A,low_accuracy_system
0.598442,0.000000,group_A,low_accuracy_system
0.387129,0.000000,group_A,low_accuracy_system
0.418037,0.000000,group_A,low_accuracy_system
0.369687,0.000000,group_A,low_accuracy_system
0.556062,0.000000,group_A,low_accuracy_system
0.442715,0.000000,group_A,low_accuracy_system
0.498554,0.000000,group_A,low_accuracy_system
0.273857,0.000000,group_A,low_accuracy_system
0.499135,0.000000,group_A,low_accuracy_system
0.414965,0.000000,group_A,low_accuracy_system
0.478752,0.000000,group_A,low_accuracy_system
0.361633,0.000000,group_A,low_accuracy_system
0.527324,0.000000,group_A,low_accuracy_system
0.375890,0.000000,group_A,low_accuracy_system
0.440416,0.000000,group_A,low_accuracy_system
0.251151,0.000000,group_A,low_accuracy_system
0.443013,0.000000,group_A,low_accuracy_system
0.458628,0.000000,group_A,low_accuracy_system
0.345958,0.000000,group_A,low_accuracy_system
0.428593,0.000000,group_A,low_accuracy_system
0.422046,0.000000,group_A,low_accuracy_system
0.348326,0.000000,group_A,low_accuracy_system
0.538160,0.000000,group_A,low_accuracy_system
0.508899,0.000000,group_A,low_accuracy_system
0.382423,0.000000,group_A,low_accuracy_system
0.315946,0.000000,group_A,low_accuracy_system
0.466862,0.000000,group_A,low_accuracy_system
0.400833,0.000000,group_A,low_accuracy_system
0.418981,0.000000,group_A,low_accuracy_system
0.517840,0.000000,group_A,low_accuracy_system
0.301130,0.000000,group_A,low_accuracy_system
0.330563,0.000000,group_A,low_accuracy_system
0.431055,0.000000,group_A,low_accuracy_system
0.391113,0.000000,group_A,low_accuracy_system
0.538608,0.000000,group_A,low_accuracy_system
0.487619,0.000000,group_A,low_accuracy_system
0.325160,0.000000,group_A,low_accuracy_system
0.232259,0.000000,group_A,low_accuracy_system
0.380904,0.000000,group_A,low_accuracy_system
0.474219,0.000000,group_A,low_accuracy_system
0.274431,0.000000,group_A,low_accuracy_system
0.467935,0.000000,group_A,low_accuracy_system
0.322636,0.000000,group_A,low_accuracy_system
0.284371,0.000000,group_A,low_accuracy_system
0.381736,0.000000,group_A,low_accuracy_system
0.539662,0.000000,group_A,low_accuracy_system
0.332434,0.000000,group_A,low_accuracy_system
0.233265,0.000000,group_A,low_accuracy_system
0.418555,0.000000,group_A,low_accuracy_system
0.233063,0.000000,group_A,low_accuracy_system
0.393454,0.000000,group_A,low_accuracy_system
0.403039,0.000000,group_A,low_accuracy_system
0.303398,0.000000,group_A,low_accuracy_system
0.497133,0.000000,group_A,low_accuracy_system
0.524862,0.000000,group_A,low_accuracy_system
0.315881,0.000000,group_A,low_accuracy_system
0.415920,0.000000,group_A,low_accuracy_system
0.544561,0.000000,group_A,low_accuracy_system
0.334001,0.000000,group_A,low_accuracy_system
0.451702,0.000000,group_A,low_accuracy_system
0.505206,0.000000,group_A,low_accuracy_system
0.554389,0.000000,group_A,low_accuracy_system
0.449237,0.000000,group_A,low_accuracy_system
0.296207,0.000000,group_A,low_accuracy_system
0.483853,0.000000,group_A,low_accuracy_system
0.233847,0.000000,group_A,low_accuracy_system
